From To Distance
187 25 135.0
187 26 136.0
187 27 135.0
187 28 135.0
187 29 135.0
187 30 137.0
187 31 137.0
187 32 139.0
187 33 139.0
187 34 139.0
187 35 139.0
187 36 137.0
187 37 137.0
187 38 139.0
187 39 139.0
187 40 134.0
187 41 134.0
187 42 133.0
187 43 134.0
187 44 135.0
187 45 133.0
187 46 135.0
187 47 137.0
187 48 17.7
187 49 14.0
187 50 14.9
187 51 17.7
187 52 33.9
187 53 16.0
187 54 16.0
187 55 30.2
187 56 32.2
187 57 31.7
187 58 32.5
187 59 33.8
187 60 25.8
187 61 20.7
187 62 20.9
187 63 33.5
187 64 14.6
187 65 35.5
187 66 174.0
187 67 174.0
187 68 253.0
187 69 252.0
187 70 251.0
187 71 169.0
187 72 169.0
187 73 168.0
187 74 222.0
187 75 221.0
187 76 117.0
187 77 117.0
187 78 117.0
187 79 117.0
187 80 117.0
187 81 117.0
187 82 135.0
187 83 136.0
187 84 135.0
187 85 135.0
187 86 136.0
187 87 137.0
187 88 137.0
187 89 139.0
187 90 139.0
187 91 139.0
187 92 139.0
187 93 137.0
187 94 137.0
187 95 137.0
187 96 139.0
187 97 134.0
187 98 134.0
187 99 133.0
187 100 134.0
187 101 134.0
187 102 133.0
187 103 135.0
187 104 137.0
187 105 17.7
187 106 14.0
187 107 14.9
187 108 31.2
187 109 33.9
187 110 23.2
187 111 30.2
187 112 32.2
187 113 32.5
187 114 36.2
187 115 25.8
187 116 14.9
187 117 20.9
187 118 18.4
187 119 14.6
187 120 175.0
187 121 174.0
187 122 250.0
187 123 250.0
187 124 253.0
187 125 252.0
187 126 169.0
187 127 168.0
187 128 169.0
187 129 168.0
187 130 222.0
187 131 221.0
187 132 223.0
187 133 117.0
187 134 116.0
187 135 117.0
187 136 117.0
187 137 117.0
187 138 117.0
187 139 135.0
187 140 136.0
187 141 135.0
187 142 135.0
187 143 135.0
187 144 137.0
187 145 137.0
187 146 137.0
187 147 139.0
187 148 139.0
187 149 139.0
187 150 139.0
187 151 137.0
187 152 137.0
187 153 139.0
187 154 134.0
187 155 133.0
187 156 133.0
187 157 133.0
187 158 134.0
187 159 135.0
187 160 133.0
187 161 137.0
187 162 17.7
187 163 10.3
187 164 15.4
187 165 14.9
187 166 31.2
187 167 33.9
187 168 16.0
187 169 16.0
187 170 30.2
187 171 6.3
187 172 32.2
187 173 32.5
187 174 33.8
187 175 20.7
187 176 14.9
187 177 33.5
187 178 18.4
187 179 35.5
187 180 22.1
187 181 31.8
187 182 40.0
187 183 14.1
187 184 18.4
187 185 12.0
187 186 6.9
187 188 17.0
187 189 14.6
187 190 17.8
187 191 27.3
187 192 30.3
187 193 36.6
187 194 37.7
187 195 14.2
187 196 18.9
187 197 14.8
187 198 50.6
187 199 30.7
187 200 32.7
187 201 173.0
187 202 17.3
187 203 111.0
187 204 125.0
187 205 138.0
187 206 135.0
187 207 132.0
187 208 124.0
187 209 177.0
187 210 169.0
187 211 210.0
187 212 124.0
187 213 89.3
187 214 42.7
187 215 43.4
187 216 94.7
187 217 174.0
187 218 165.0
187 219 207.0
188 0 124.0
188 1 129.0
188 2 125.0
188 3 107.0
188 4 212.0
188 5 159.0
188 6 242.0
188 7 165.0
188 8 164.0
188 9 165.0
188 10 164.0
188 11 240.0
188 12 243.0
188 13 241.0
188 14 159.0
188 15 159.0
188 16 158.0
188 17 212.0
188 18 214.0
188 19 210.0
188 20 107.0
188 21 107.0
188 22 106.0
188 23 107.0
188 24 106.0
188 25 125.0
188 26 126.0
188 27 125.0
188 28 125.0
188 29 125.0
188 30 126.0
188 31 127.0
188 32 129.0
188 33 128.0
188 34 129.0
188 35 128.0
188 36 127.0
188 37 127.0
188 38 128.0
188 39 129.0
188 40 124.0
188 41 124.0
188 42 123.0
188 43 124.0
188 44 125.0
188 45 123.0
188 46 125.0
188 47 127.0
188 48 11.2
188 49 10.9
188 50 7.5
188 51 11.3
188 52 23.6
188 53 17.0
188 54 15.6
188 55 19.9
188 56 36.2
188 57 21.5
188 58 22.3
188 59 23.5
188 60 8.9
188 61 5.7
188 62 6.1
188 63 23.2
188 64 15.5
188 65 25.2
188 66 164.0
188 67 164.0
188 68 243.0
188 69 242.0
188 70 241.0
188 71 159.0
188 72 159.0
188 73 158.0
188 74 212.0
188 75 210.0
188 76 107.0
188 77 107.0
188 78 107.0
188 79 107.0
188 80 107.0
188 81 107.0
188 82 125.0
188 83 126.0
188 84 125.0
188 85 125.0
188 86 126.0
188 87 126.0
188 88 127.0
188 89 129.0
188 90 128.0
188 91 129.0
188 92 129.0
188 93 127.0
188 94 127.0
188 95 127.0
188 96 129.0
188 97 124.0
188 98 124.0
188 99 123.0
188 100 124.0
188 101 124.0
188 102 123.0
188 103 125.0
188 104 127.0
188 105 11.2
188 106 10.9
188 107 7.5
188 108 20.9
188 109 23.6
188 110 24.1
188 111 19.9
188 112 36.2
188 113 22.3
188 114 25.9
188 115 8.9
188 116 2.6
188 117 6.1
188 118 19.0
188 119 15.5
188 120 165.0
188 121 164.0
188 122 240.0
188 123 239.0
188 124 243.0
188 125 242.0
188 126 159.0
188 127 158.0
188 128 159.0
188 129 158.0
188 130 212.0
188 131 210.0
188 132 213.0
188 133 107.0
188 134 106.0
188 135 107.0
188 136 107.0
188 137 106.0
188 138 107.0
188 139 125.0
188 140 126.0
188 141 125.0
188 142 125.0
188 143 125.0
188 144 126.0
188 145 126.0
188 146 127.0
188 147 129.0
188 148 128.0
188 149 129.0
188 150 128.0
188 151 127.0
188 152 127.0
188 153 129.0
188 154 124.0
188 155 123.0
188 156 123.0
188 157 123.0
188 158 124.0
188 159 125.0
188 160 123.0
188 161 127.0
188 162 11.2
188 163 12.9
188 164 10.5
188 165 7.5
188 166 20.9
188 167 23.6
188 168 17.0
188 169 15.6
188 170 19.9
188 171 13.5
188 172 36.2
188 173 22.3
188 174 23.5
188 175 5.7
188 176 2.6
188 177 23.2
188 178 19.0
188 179 25.2
188 180 23.9
188 181 21.5
188 182 29.7
188 183 15.1
188 184 10.4
188 185 15.3
188 186 11.1
188 187 16.6
188 189 3.2
188 190 7.9
188 191 11.2
188 192 20.0
188 193 26.3
188 194 27.4
188 195 11.5
188 196 11.0
188 197 12.0
188 198 49.5
188 199 20.5
188 200 22.5
188 201 163.0
188 202 9.4
188 203 100.0
188 204 114.0
188 205 128.0
188 206 125.0
188 207 122.0
188 208 113.0
188 209 166.0
188 210 158.0
188 211 200.0
188 212 114.0
188 213 79.0
188 214 32.4
188 215 33.1
188 216 84.4
188 217 164.0
188 218 154.0
188 219 196.0
189 0 123.0
189 1 128.0
189 2 125.0
189 3 106.0
189 4 211.0
189 5 159.0
189 6 241.0
189 7 165.0
189 8 163.0
189 9 164.0
189 10 163.0
189 11 239.0
189 12 242.0
189 13 240.0
189 14 158.0
189 15 158.0
189 16 157.0
189 17 211.0
189 18 214.0
189 19 210.0
189 20 106.0
189 21 106.0
189 22 105.0
189 23 106.0
189 24 106.0
189 25 124.0
189 26 125.0
189 27 124.0
189 28 124.0
189 29 124.0
189 30 126.0
189 31 126.0
189 32 128.0
189 33 128.0
189 34 128.0
189 35 128.0
189 36 126.0
189 37 126.0
189 38 128.0
189 39 128.0
189 40 123.0
189 41 123.0
189 42 122.0
189 43 123.0
189 44 124.0
189 45 122.0
189 46 124.0
189 47 126.0
189 48 10.5
189 49 9.7
189 50 6.8
189 51 10.5
189 52 22.9
189 53 15.7
189 54 14.3
189 55 19.1
189 56 35.4
189 57 20.7
189 58 21.5
189 59 22.8
189 60 10.8
189 61 5.5
189 62 5.3
189 63 22.5
189 64 14.3
189 65 24.5
189 66 163.0
189 67 163.0
189 68 242.0
189 69 241.0
189 70 240.0
189 71 158.0
189 72 158.0
189 73 157.0
189 74 211.0
189 75 210.0
189 76 106.0
189 77 106.0
189 78 106.0
189 79 106.0
189 80 106.0
189 81 106.0
189 82 124.0
189 83 125.0
189 84 124.0
189 85 124.0
189 86 125.0
189 87 126.0
189 88 126.0
189 89 128.0
189 90 128.0
189 91 128.0
189 92 128.0
189 93 126.0
189 94 126.0
189 95 126.0
189 96 128.0
189 97 123.0
189 98 123.0
189 99 122.0
189 100 123.0
189 101 123.0
189 102 122.0
189 103 124.0
189 104 126.0
189 105 10.5
189 106 9.7
189 107 6.8
189 108 20.2
189 109 22.9
189 110 22.9
189 111 19.1
189 112 35.4
189 113 21.5
189 114 25.2
189 115 10.8
189 116 2.2
189 117 5.3
189 118 17.8
189 119 14.3
189 120 164.0
189 121 163.0
189 122 239.0
189 123 239.0
189 124 242.0
189 125 241.0
189 126 158.0
189 127 157.0
189 128 158.0
189 129 157.0
189 130 211.0
189 131 210.0
189 132 212.0
189 133 106.0
189 134 105.0
189 135 106.0
189 136 106.0
189 137 106.0
189 138 106.0
189 139 124.0
189 140 125.0
189 141 124.0
189 142 124.0
189 143 124.0
189 144 126.0
189 145 126.0
189 146 126.0
189 147 128.0
189 148 128.0
189 149 128.0
189 150 128.0
189 151 126.0
189 152 126.0
189 153 128.0
189 154 123.0
189 155 122.0
189 156 122.0
189 157 122.0
189 158 123.0
189 159 124.0
189 160 122.0
189 161 126.0
189 162 10.5
189 163 11.7
189 164 9.2
189 165 6.8
189 166 20.2
189 167 22.9
189 168 15.7
189 169 14.3
189 170 19.1
189 171 12.2
189 172 35.4
189 173 21.5
189 174 22.8
189 175 5.5
189 176 2.2
189 177 22.5
189 178 17.8
189 179 24.5
189 180 23.2
189 181 20.7
189 182 29.0
189 183 13.8
189 184 9.7
189 185 14.0
189 186 12.0
189 187 15.3
189 188 3.5
189 190 7.2
189 191 10.4
189 192 19.3
189 193 25.6
189 194 26.6
189 195 10.2
189 196 10.2
189 197 10.8
189 198 48.8
189 199 19.7
189 200 21.7
189 201 162.0
189 202 8.6
189 203 99.7
189 204 114.0
189 205 127.0
189 206 124.0
189 207 121.0
189 208 113.0
189 209 166.0
189 210 158.0
189 211 199.0
189 212 113.0
189 213 78.3
189 214 31.7
189 215 32.4
189 216 83.7
189 217 163.0
189 218 154.0
189 219 196.0
190 0 117.0
190 1 122.0
190 2 119.0
190 3 100.0
190 4 205.0
190 5 153.0
190 6 235.0
190 7 159.0
190 8 157.0
190 9 158.0
190 10 158.0
190 11 233.0
190 12 236.0
190 13 234.0
190 14 152.0
190 15 152.0
190 16 151.0
190 17 205.0
190 18 208.0
190 19 204.0
190 20 100.0
190 21 100.0
190 22 99.5
190 23 100.0
190 24 99.8
190 25 118.0
190 26 119.0
190 27 118.0
190 28 118.0
190 29 118.0
190 30 120.0
190 31 120.0
190 32 122.0
190 33 122.0
190 34 122.0
190 35 122.0
190 36 120.0
190 37 120.0
190 38 122.0
190 39 122.0
190 40 117.0
190 41 117.0
190 42 116.0
190 43 117.0
190 44 118.0
190 45 116.0
190 46 118.0
190 47 120.0
190 48 3.3
190 49 4.8
190 50 3.4
190 51 3.3
190 52 9.6
190 53 22.1
190 54 10.3
190 55 12.7
190 56 22.1
190 57 8.3
190 58 8.0
190 59 9.5
190 60 10.6
190 61 5.3
190 62 2.1
190 63 16.0
190 64 20.7
190 65 10.6
190 66 157.0
190 67 158.0
190 68 236.0
190 69 235.0
190 70 234.0
190 71 152.0
190 72 152.0
190 73 151.0
190 74 205.0
190 75 204.0
190 76 100.0
190 77 100.0
190 78 101.0
190 79 101.0
190 80 100.0
190 81 100.0
190 82 118.0
190 83 119.0
190 84 118.0
190 85 118.0
190 86 119.0
190 87 120.0
190 88 120.0
190 89 122.0
190 90 122.0
190 91 122.0
190 92 122.0
190 93 120.0
190 94 120.0
190 95 120.0
190 96 122.0
190 97 117.0
190 98 117.0
190 99 116.0
190 100 117.0
190 101 117.0
190 102 116.0
190 103 118.0
190 104 120.0
190 105 3.3
190 106 4.8
190 107 3.4
190 108 9.3
190 109 9.6
190 110 27.8
190 111 12.7
190 112 22.1
190 113 8.0
190 114 11.8
190 115 10.6
190 116 4.9
190 117 2.1
190 118 14.0
190 119 20.7
190 120 158.0
190 121 158.0
190 122 233.0
190 123 233.0
190 124 236.0
190 125 235.0
190 126 152.0
190 127 151.0
190 128 152.0
190 129 151.0
190 130 205.0
190 131 204.0
190 132 206.0
190 133 100.0
190 134 99.5
190 135 101.0
190 136 100.0
190 137 99.8
190 138 100.0
190 139 118.0
190 140 119.0
190 141 118.0
190 142 118.0
190 143 118.0
190 144 120.0
190 145 120.0
190 146 120.0
190 147 122.0
190 148 122.0
190 149 122.0
190 150 122.0
190 151 120.0
190 152 120.0
190 153 122.0
190 154 117.0
190 155 116.0
190 156 116.0
190 157 116.0
190 158 117.0
190 159 118.0
190 160 116.0
190 161 120.0
190 162 3.3
190 163 10.3
190 164 4.7
190 165 3.4
190 166 9.3
190 167 9.6
190 168 22.1
190 169 10.3
190 170 12.7
190 171 18.6
190 172 22.1
190 173 8.0
190 174 9.5
190 175 5.3
190 176 4.9
190 177 16.0
190 178 14.0
190 179 10.6
190 180 10.6
190 181 8.0
190 182 22.5
190 183 11.1
190 184 2.5
190 185 20.4
190 186 16.0
190 187 21.7
190 188 7.6
190 189 6.6
190 191 2.8
190 192 10.9
190 193 12.3
190 194 13.3
190 195 5.9
190 196 3.0
190 197 6.0
190 198 42.3
190 199 14.2
190 200 8.2
190 201 156.0
190 202 3.5
190 203 93.7
190 204 108.0
190 205 121.0
190 206 118.0
190 207 115.0
190 208 107.0
190 209 160.0
190 210 152.0
190 211 193.0
190 212 107.0
190 213 72.3
190 214 24.7
190 215 25.4
190 216 77.7
190 217 158.0
190 218 148.0
190 219 190.0
191 0 117.0
191 1 122.0
191 2 119.0
191 3 100.0
191 4 205.0
191 5 153.0
191 6 235.0
191 7 159.0
191 8 157.0
191 9 158.0
191 10 157.0
191 11 233.0
191 12 236.0
191 13 234.0
191 14 152.0
191 15 152.0
191 16 151.0
191 17 205.0
191 18 208.0
191 19 204.0
191 20 100.0
191 21 100.0
191 22 99.4
191 23 100.0
191 24 99.7
191 25 118.0
191 26 119.0
191 27 118.0
191 28 118.0
191 29 118.0
191 30 120.0
191 31 120.0
191 32 122.0
191 33 122.0
191 34 122.0
191 35 122.0
191 36 120.0
191 37 120.0
191 38 122.0
191 39 122.0
191 40 117.0
191 41 117.0
191 42 116.0
191 43 117.0
191 44 118.0
191 45 116.0
191 46 118.0
191 47 120.0
191 48 3.5
191 49 6.0
191 50 5.0
191 51 3.5
191 52 8.3
191 53 15.5
191 54 12.7
191 55 11.3
191 56 20.8
191 57 7.0
191 58 6.6
191 59 8.2
191 60 14.2
191 61 9.1
191 62 5.0
191 63 14.6
191 64 22.3
191 65 9.3
191 66 157.0
191 67 157.0
191 68 236.0
191 69 235.0
191 70 234.0
191 71 152.0
191 72 152.0
191 73 151.0
191 74 205.0
191 75 204.0
191 76 100.0
191 77 100.0
191 78 100.0
191 79 100.0
191 80 100.0
191 81 100.0
191 82 118.0
191 83 119.0
191 84 118.0
191 85 118.0
191 86 119.0
191 87 120.0
191 88 120.0
191 89 122.0
191 90 122.0
191 91 122.0
191 92 122.0
191 93 120.0
191 94 120.0
191 95 120.0
191 96 122.0
191 97 117.0
191 98 117.0
191 99 116.0
191 100 117.0
191 101 117.0
191 102 116.0
191 103 118.0
191 104 120.0
191 105 3.5
191 106 6.0
191 107 5.0
191 108 7.9
191 109 8.3
191 110 26.4
191 111 11.3
191 112 20.8
191 113 6.6
191 114 10.5
191 115 14.2
191 116 7.8
191 117 5.0
191 118 13.3
191 119 22.3
191 120 158.0
191 121 157.0
191 122 233.0
191 123 233.0
191 124 236.0
191 125 235.0
191 126 152.0
191 127 151.0
191 128 152.0
191 129 151.0
191 130 205.0
191 131 204.0
191 132 206.0
191 133 100.0
191 134 99.4
191 135 100.0
191 136 100.0
191 137 99.7
191 138 100.0
191 139 118.0
191 140 119.0
191 141 118.0
191 142 118.0
191 143 118.0
191 144 120.0
191 145 120.0
191 146 120.0
191 147 122.0
191 148 122.0
191 149 122.0
191 150 122.0
191 151 120.0
191 152 120.0
191 153 122.0
191 154 117.0
191 155 116.0
191 156 116.0
191 157 116.0
191 158 117.0
191 159 118.0
191 160 116.0
191 161 120.0
191 162 3.5
191 163 19.7
191 164 5.8
191 165 5.0
191 166 7.9
191 167 8.3
191 168 15.5
191 169 12.7
191 170 11.3
191 171 20.3
191 172 20.8
191 173 6.6
191 174 8.2
191 175 9.1
191 176 7.8
191 177 14.6
191 178 13.3
191 179 9.3
191 180 9.3
191 181 6.6
191 182 21.2
191 183 13.1
191 184 2.4
191 185 22.1
191 186 25.8
191 187 23.4
191 188 11.7
191 189 11.0
191 190 5.8
191 192 9.6
191 193 11.0
191 194 12.0
191 195 7.0
191 196 2.2
191 197 7.1
191 198 41.0
191 199 12.8
191 200 6.9
191 201 156.0
191 202 4.6
191 203 93.7
191 204 108.0
191 205 121.0
191 206 118.0
191 207 115.0
191 208 107.0
191 209 160.0
191 210 152.0
191 211 193.0
191 212 107.0
191 213 72.3
191 214 23.4
191 215 24.0
191 216 77.7
191 217 157.0
191 218 148.0
191 219 190.0
192 0 112.0
192 1 117.0
192 2 113.0
192 3 95.0
192 4 200.0
192 5 147.0
192 6 230.0
192 7 153.0
192 8 152.0
192 9 153.0
192 10 152.0
192 11 228.0
192 12 231.0
192 13 229.0
192 14 147.0
192 15 147.0
192 16 146.0
192 17 200.0
192 18 202.0
192 19 198.0
192 20 94.9
192 21 95.0
192 22 94.2
192 23 95.2
192 24 94.5
192 25 113.0
192 26 114.0
192 27 113.0
192 28 113.0
192 29 113.0
192 30 114.0
192 31 115.0
192 32 117.0
192 33 116.0
192 34 117.0
192 35 116.0
192 36 115.0
192 37 115.0
192 38 116.0
192 39 117.0
192 40 112.0
192 41 112.0
192 42 111.0
192 43 112.0
192 44 113.0
192 45 111.0
192 46 113.0
192 47 115.0
192 48 10.2
192 49 13.0
192 50 13.0
192 51 10.2
192 52 3.6
192 53 24.7
192 54 25.6
192 55 4.7
192 56 16.1
192 57 1.4
192 58 2.2
192 59 3.5
192 60 20.9
192 61 15.8
192 62 12.3
192 63 8.0
192 64 26.3
192 65 4.9
192 66 152.0
192 67 152.0
192 68 231.0
192 69 230.0
192 70 229.0
192 71 147.0
192 72 147.0
192 73 146.0
192 74 200.0
192 75 198.0
192 76 94.9
192 77 95.0
192 78 95.2
192 79 95.2
192 80 95.2
192 81 95.1
192 82 113.0
192 83 114.0
192 84 113.0
192 85 113.0
192 86 114.0
192 87 114.0
192 88 115.0
192 89 117.0
192 90 116.0
192 91 117.0
192 92 117.0
192 93 115.0
192 94 115.0
192 95 115.0
192 96 117.0
192 97 112.0
192 98 112.0
192 99 111.0
192 100 112.0
192 101 112.0
192 102 111.0
192 103 113.0
192 104 115.0
192 105 10.2
192 106 13.0
192 107 13.0
192 108 2.1
192 109 3.6
192 110 21.8
192 111 4.7
192 112 16.1
192 113 2.2
192 114 5.9
192 115 20.9
192 116 16.5
192 117 12.3
192 118 22.5
192 119 26.3
192 120 153.0
192 121 152.0
192 122 228.0
192 123 227.0
192 124 231.0
192 125 230.0
192 126 147.0
192 127 146.0
192 128 147.0
192 129 146.0
192 130 200.0
192 131 198.0
192 132 201.0
192 133 95.0
192 134 94.2
192 135 95.2
192 136 95.2
192 137 94.5
192 138 95.1
192 139 113.0
192 140 114.0
192 141 113.0
192 142 113.0
192 143 113.0
192 144 114.0
192 145 114.0
192 146 115.0
192 147 117.0
192 148 116.0
192 149 117.0
192 150 116.0
192 151 115.0
192 152 115.0
192 153 117.0
192 154 112.0
192 155 111.0
192 156 111.0
192 157 111.0
192 158 112.0
192 159 113.0
192 160 111.0
192 161 115.0
192 162 10.2
192 163 26.5
192 164 12.8
192 165 13.0
192 166 2.1
192 167 3.6
192 168 24.7
192 169 25.6
192 170 4.7
192 171 27.0
192 172 16.1
192 173 2.2
192 174 3.5
192 175 15.8
192 176 16.5
192 177 8.0
192 178 22.5
192 179 4.9
192 180 6.6
192 181 1.5
192 182 14.5
192 183 26.1
192 184 8.6
192 185 28.8
192 186 32.5
192 187 30.1
192 188 18.5
192 189 17.7
192 190 13.1
192 191 8.5
192 193 6.3
192 194 7.4
192 195 14.0
192 196 9.2
192 197 14.1
192 198 34.3
192 199 8.8
192 200 2.4
192 201 151.0
192 202 11.6
192 203 88.5
192 204 102.0
192 205 116.0
192 206 113.0
192 207 110.0
192 208 102.0
192 209 154.0
192 210 146.0
192 211 188.0
192 212 102.0
192 213 67.0
192 214 16.7
192 215 17.4
192 216 72.5
192 217 152.0
192 218 142.0
192 219 184.0
193 0 117.0
193 1 122.0
193 2 119.0
193 3 100.0
193 4 205.0
193 5 153.0
193 6 235.0
193 7 159.0
193 8 157.0
193 9 158.0
193 10 158.0
193 11 233.0
193 12 236.0
193 13 234.0
193 14 152.0
193 15 153.0
193 16 151.0
193 17 205.0
193 18 208.0
193 19 204.0
193 20 100.0
193 21 100.0
193 22 99.6
193 23 101.0
193 24 99.8
193 25 119.0
193 26 119.0
193 27 118.0
193 28 119.0
193 29 118.0
193 30 120.0
193 31 120.0
193 32 122.0
193 33 122.0
193 34 123.0
193 35 122.0
193 36 120.0
193 37 120.0
193 38 122.0
193 39 122.0
193 40 117.0
193 41 117.0
193 42 116.0
193 43 117.0
193 44 119.0
193 45 116.0
193 46 118.0
193 47 120.0
193 48 8.1
193 49 15.3
193 50 15.3
193 51 8.1
193 52 5.1
193 53 20.0
193 54 20.9
193 55 7.9
193 56 11.4
193 57 5.5
193 58 4.5
193 59 5.0
193 60 26.2
193 61 21.2
193 62 14.6
193 63 8.8
193 64 21.6
193 65 2.1
193 66 157.0
193 67 158.0
193 68 236.0
193 69 235.0
193 70 234.0
193 71 152.0
193 72 153.0
193 73 151.0
193 74 205.0
193 75 204.0
193 76 100.0
193 77 100.0
193 78 101.0
193 79 101.0
193 80 101.0
193 81 100.0
193 82 119.0
193 83 119.0
193 84 118.0
193 85 118.0
193 86 119.0
193 87 120.0
193 88 120.0
193 89 122.0
193 90 122.0
193 91 122.0
193 92 123.0
193 93 120.0
193 94 120.0
193 95 120.0
193 96 122.0
193 97 117.0
193 98 117.0
193 99 116.0
193 100 117.0
193 101 117.0
193 102 116.0
193 103 118.0
193 104 120.0
193 105 8.1
193 106 15.3
193 107 15.3
193 108 6.4
193 109 5.1
193 110 17.1
193 111 7.9
193 112 11.4
193 113 4.5
193 114 3.1
193 115 26.2
193 116 17.5
193 117 14.6
193 118 17.8
193 119 21.6
193 120 158.0
193 121 158.0
193 122 233.0
193 123 233.0
193 124 236.0
193 125 235.0
193 126 152.0
193 127 152.0
193 128 153.0
193 129 151.0
193 130 205.0
193 131 204.0
193 132 206.0
193 133 100.0
193 134 99.6
193 135 101.0
193 136 101.0
193 137 99.8
193 138 100.0
193 139 119.0
193 140 119.0
193 141 118.0
193 142 119.0
193 143 118.0
193 144 120.0
193 145 120.0
193 146 120.0
193 147 122.0
193 148 122.0
193 149 123.0
193 150 122.0
193 151 120.0
193 152 120.0
193 153 122.0
193 154 117.0
193 155 117.0
193 156 116.0
193 157 116.0
193 158 117.0
193 159 119.0
193 160 116.0
193 161 120.0
193 162 8.1
193 163 25.2
193 164 15.1
193 165 15.3
193 166 6.4
193 167 5.1
193 168 20.0
193 169 20.9
193 170 7.9
193 171 31.4
193 172 11.4
193 173 4.5
193 174 5.0
193 175 21.2
193 176 17.5
193 177 8.8
193 178 17.8
193 179 2.1
193 180 3.9
193 181 5.7
193 182 15.1
193 183 21.3
193 184 10.9
193 185 28.2
193 186 36.9
193 187 34.5
193 188 23.8
193 189 23.0
193 190 15.4
193 191 10.8
193 192 8.0
193 194 0.6
193 195 12.3
193 196 11.4
193 197 11.5
193 198 36.3
193 199 13.8
193 200 4.6
193 201 156.0
193 202 13.9
193 203 93.8
193 204 108.0
193 205 122.0
193 206 118.0
193 207 115.0
193 208 107.0
193 209 160.0
193 210 152.0
193 211 193.0
193 212 107.0
193 213 72.4
193 214 22.1
193 215 22.7
193 216 77.8
193 217 158.0
193 218 148.0
193 219 190.0
194 0 118.0
194 1 123.0
194 2 120.0
194 3 101.0
194 4 206.0
194 5 154.0
194 6 236.0
194 7 160.0
194 8 158.0
194 9 159.0
194 10 159.0
194 11 234.0
194 12 237.0
194 13 235.0
194 14 153.0
194 15 153.0
194 16 152.0
194 17 206.0
194 18 209.0
194 19 205.0
194 20 101.0
194 21 101.0
194 22 100.0
194 23 101.0
194 24 101.0
194 25 119.0
194 26 120.0
194 27 119.0
194 28 119.0
194 29 119.0
194 30 121.0
194 31 121.0
194 32 123.0
194 33 123.0
194 34 123.0
194 35 123.0
194 36 121.0
194 37 121.0
194 38 123.0
194 39 123.0
194 40 118.0
194 41 118.0
194 42 117.0
194 43 118.0
194 44 120.0
194 45 117.0
194 46 119.0
194 47 121.0
194 48 8.9
194 49 16.2
194 50 16.2
194 51 8.9
194 52 6.0
194 53 20.1
194 54 21.0
194 55 8.5
194 56 11.5
194 57 6.4
194 58 5.1
194 59 5.9
194 60 27.2
194 61 22.1
194 62 15.6
194 63 8.9
194 64 21.7
194 65 2.7
194 66 158.0
194 67 159.0
194 68 237.0
194 69 236.0
194 70 235.0
194 71 153.0
194 72 153.0
194 73 152.0
194 74 206.0
194 75 205.0
194 76 101.0
194 77 101.0
194 78 102.0
194 79 102.0
194 80 101.0
194 81 101.0
194 82 119.0
194 83 120.0
194 84 119.0
194 85 119.0
194 86 120.0
194 87 121.0
194 88 121.0
194 89 123.0
194 90 123.0
194 91 123.0
194 92 123.0
194 93 121.0
194 94 121.0
194 95 121.0
194 96 123.0
194 97 118.0
194 98 118.0
194 99 117.0
194 100 118.0
194 101 118.0
194 102 117.0
194 103 119.0
194 104 121.0
194 105 8.9
194 106 16.2
194 107 16.2
194 108 7.3
194 109 6.0
194 110 17.2
194 111 8.5
194 112 11.5
194 113 5.1
194 114 4.1
194 115 27.2
194 116 18.4
194 117 15.6
194 118 17.9
194 119 21.7
194 120 159.0
194 121 159.0
194 122 234.0
194 123 234.0
194 124 237.0
194 125 236.0
194 126 153.0
194 127 152.0
194 128 153.0
194 129 152.0
194 130 206.0
194 131 205.0
194 132 207.0
194 133 101.0
194 134 100.0
194 135 102.0
194 136 101.0
194 137 101.0
194 138 101.0
194 139 119.0
194 140 120.0
194 141 119.0
194 142 119.0
194 143 119.0
194 144 121.0
194 145 121.0
194 146 121.0
194 147 123.0
194 148 123.0
194 149 123.0
194 150 123.0
194 151 121.0
194 152 121.0
194 153 123.0
194 154 118.0
194 155 117.0
194 156 117.0
194 157 117.0
194 158 118.0
194 159 120.0
194 160 117.0
194 161 121.0
194 162 8.9
194 163 25.3
194 164 12.3
194 165 16.2
194 166 7.3
194 167 6.0
194 168 20.1
194 169 21.0
194 170 8.5
194 171 31.5
194 172 11.5
194 173 5.1
194 174 5.9
194 175 22.1
194 176 18.4
194 177 8.9
194 178 17.9
194 179 2.7
194 180 4.8
194 181 6.7
194 182 15.2
194 183 21.5
194 184 11.8
194 185 28.3
194 186 37.0
194 187 34.6
194 188 24.7
194 189 24.0
194 190 16.3
194 191 11.7
194 192 8.6
194 193 0.6
194 195 13.1
194 196 12.4
194 197 12.3
194 198 36.4
194 199 14.7
194 200 5.6
194 201 157.0
194 202 11.0
194 203 94.8
194 204 109.0
194 205 122.0
194 206 119.0
194 207 116.0
194 208 108.0
194 209 161.0
194 210 153.0
194 211 194.0
194 212 108.0
194 213 73.3
194 214 23.0
194 215 23.7
194 216 78.8
194 217 159.0
194 218 149.0
194 219 191.0
195 0 123.0
195 1 128.0
195 2 124.0
195 3 106.0
195 4 211.0
195 5 158.0
195 6 241.0
195 7 164.0
195 8 163.0
195 9 164.0
195 10 163.0
195 11 239.0
195 12 242.0
195 13 240.0
195 14 158.0
195 15 158.0
195 16 157.0
195 17 211.0
195 18 213.0
195 19 209.0
195 20 106.0
195 21 106.0
